scope_item_id,assessment_id,N2O,CO2,CH4,Other,total
1.0,3994,0.0,65.0,0.0,0.0,65.0
1.0,3994,0.0,1549.0,0.0,0.0,1549.0
1.0,3995,4.0,385.0,1.0,0.0,390.0
1.0,3995,0.0,0.0,0.0,0.0,
1.0,3998,9.0,783.0,2.0,0.0,794.0
1.0,3998,16.0,1466.0,4.0,0.0,1486.0
1.0,3999,0.0,171.0,0.0,0.0,171.0
1.0,3999,0.0,288.0,0.0,0.0,288.0
1.0,4000,2.0,536.0,0.0,0.0,538.0
1.0,4003,1.0,1218.0,0.0,0.0,1219.0
1.0,4007,0.0,0.0,0.0,0.0,0.0
1.0,4007,0.0,0.0,0.0,0.0,0.0
1.0,4012,0.0,0.0,0.0,0.0,0.0
1.0,4012,0.0,0.0,0.0,0.0,0.0
1.0,4013,2.0,773.0,0.0,0.0,775.0
1.0,4015,1.0,1313.0,20.0,0.0,1334.0
1.0,4019,0.0,0.0,0.0,0.0,0.0
1.0,4019,0.0,0.0,0.0,0.0,0.0
1.0,4021,0.0,0.0,0.0,0.0,0.0
1.0,4021,0.0,0.0,0.0,0.0,0.0
1.0,4022,0.0,401.0,0.0,0.0,401.0
1.0,4026,0.0,0.0,0.0,0.0,0.0
1.0,4026,0.0,0.0,0.0,0.0,0.0
1.0,4027,0.0,423.0,0.0,0.0,423.0
1.0,4027,0.0,442.0,0.0,0.0,442.0
1.0,4028,0.0,11239.0,0.0,0.0,11239.0
1.0,4029,11.0,951.0,2.0,0.0,964.0
1.0,4032,0.0,8.0,0.0,0.0,8.0
1.0,4033,0.0,4879.0,0.0,0.0,4879.0
1.0,4034,341.0,9119.0,681.0,0.0,10141.0
1.0,4036,0.0,0.0,0.0,27.0,27.0
1.0,4055,0.0,23632.0,0.0,0.0,23632.0
1.0,4056,4.0,1501.0,0.0,0.0,1505.0
1.0,4057,0.0,9.0,0.0,0.0,9.0
1.0,4057,26.0,2164.0,6.0,0.0,2196.0
1.0,4058,0.0,18.0,0.0,0.0,18.0
1.0,4058,0.0,76.0,0.0,1.0,77.0
1.0,4060,0.0,720.0,0.0,0.0,720.0
1.0,4066,0.0,143697.0,0.0,0.0,143697.0
1.0,4066,0.0,1200840.0,0.0,0.0,1200840.0
1.0,4067,1361.0,122348.0,3121.0,0.0,126830.0
1.0,4073,3.0,1075.0,0.0,0.0,1078.0
1.0,4073,15.0,1302.0,3.0,0.0,1320.0
1.0,4074,10.0,3395.0,0.0,0.0,3405.0
1.0,4077,1.0,460.0,0.0,0.0,461.0
1.0,4077,8.0,703.0,2.0,0.0,713.0
1.0,4083,0.0,0.0,0.0,0.0,0.0
1.0,4085,0.0,536191.0,0.0,0.0,536191.0
1.0,4086,7.0,624.0,2.0,0.0,633.0
1.0,4087,0.0,0.0,0.0,0.0,
1.0,4088,2.0,429.0,1.0,0.0,432.0
1.0,4090,0.0,162.0,0.0,0.0,162.0
1.0,4095,0.0,2901.0,0.0,0.0,2901.0
1.0,4097,0.0,2.0,0.0,0.0,2.0
1.0,4097,0.0,52.0,0.0,0.0,52.0
1.0,4098,0.0,19.0,0.0,0.0,19.0
1.0,4098,0.0,40.0,0.0,0.0,40.0
1.0,4105,5.0,1789.0,0.0,0.0,1794.0
1.0,4105,0.0,2018.0,0.0,0.0,2018.0
1.0,4109,0.0,151.0,0.0,0.0,151.0
1.0,4109,0.0,131.0,0.0,0.0,131.0
1.0,4110,0.0,10865.0,0.0,0.0,10865.0
1.0,4110,0.0,13411.0,0.0,0.0,13411.0
1.0,4112,0.0,0.0,0.0,0.0,0.0
1.0,4112,0.0,0.0,0.0,0.0,
1.0,4117,0.0,0.0,0.0,0.0,0.0
1.0,4117,0.0,0.0,0.0,0.0,
1.0,4124,2653.0,740917.0,47.0,0.0,743617.0
1.0,4124,4265.0,958120.0,0.0,0.0,962385.0
1.0,4125,0.0,947005.0,0.0,0.0,947005.0
1.0,4125,0.0,1065164.0,0.0,0.0,1065164.0
1.0,4128,1.0,244.0,0.0,0.0,245.0
1.0,4132,0.0,0.0,0.0,0.0,0.0
1.0,4133,5300.0,429600.0,600.0,0.0,435500.0
1.0,4134,22.0,2151.0,130.0,0.0,2303.0
1.0,4134,24.0,2252.0,138.0,0.0,2414.0
1.0,4135,0.0,168.0,0.0,0.0,168.0
1.0,4135,0.0,196.0,0.0,0.0,196.0
1.0,4140,2.0,893.0,0.0,0.0,895.0
1.0,4140,0.0,1134.0,0.0,0.0,1134.0
1.0,4142,0.0,1079.0,0.0,0.0,1079.0
1.0,4143,0.0,0.0,0.0,0.0,0.0
1.0,4145,0.0,340.0,0.0,0.0,340.0
1.0,4145,0.0,909.0,0.0,0.0,909.0
1.0,4147,2480.0,230400.0,520.0,0.0,233400.0
1.0,4157,0.0,743.0,0.0,0.0,743.0
1.0,4160,1.0,271.0,1.0,0.0,273.0
1.0,4160,0.0,391.0,0.0,0.0,391.0
1.0,4164,0.0,428.0,0.0,0.0,428.0
1.0,4164,0.0,414.0,0.0,0.0,414.0
1.0,4168,94.0,6801.0,16.0,0.0,6911.0
1.0,4168,160.0,11650.0,27.0,0.0,11837.0
1.0,4176,931.0,78251.0,210.0,0.0,79392.0
1.0,4177,1.0,327.0,0.0,0.0,328.0
1.0,4178,8.0,2835.0,0.0,0.0,2843.0
1.0,4178,0.0,3658.0,0.0,0.0,3658.0
1.0,4179,3.0,1111.0,0.0,0.0,1114.0
1.0,4179,0.0,1097.0,0.0,0.0,1097.0
1.0,4184,5.0,469.0,1.0,0.0,475.0
1.0,4185,9.0,3338.0,0.0,0.0,3347.0
1.0,4185,0.0,4122.0,0.0,0.0,4122.0
1.0,4186,0.0,4271.0,0.0,0.0,4271.0
1.0,4187,8.0,3244.0,0.0,0.0,3252.0
1.0,4189,0.0,38550.0,0.0,0.0,38550.0
1.0,4190,0.0,363.0,0.0,0.0,363.0
1.0,4190,0.0,483.0,0.0,0.0,483.0
1.0,4191,0.0,70.0,0.0,0.0,70.0
1.0,4194,2.0,599.0,0.0,0.0,601.0
1.0,4195,0.0,0.0,0.0,0.0,0.0
1.0,4197,0.0,0.0,0.0,0.0,0.0
1.0,4197,0.0,0.0,0.0,0.0,0.0
1.0,4199,0.0,0.0,0.0,0.0,0.0
1.0,4199,0.0,32.0,0.0,0.0,32.0
1.0,4204,0.0,1.0,0.0,0.0,1.0
1.0,4205,780.0,65587.0,176.0,0.0,66543.0
1.0,4209,0.0,2940.0,0.0,0.0,2940.0
1.0,4209,0.0,2067.0,0.0,0.0,2067.0
1.0,4210,18.0,7077.0,4.0,0.0,7099.0
1.0,4212,1.0,58.0,55.0,0.0,114.0
1.0,4213,14.0,1211.0,3.0,0.0,1228.0
1.0,4214,0.0,918.0,0.0,0.0,918.0
1.0,4216,0.0,454.0,0.0,0.0,454.0
1.0,4221,86.0,7830.0,12.0,0.0,7928.0
1.0,4221,70.0,5993.0,15.0,0.0,6078.0
1.0,4222,0.0,0.0,0.0,0.0,0.0
1.0,4222,0.0,0.0,0.0,0.0,0.0
1.0,4223,10.0,3878.0,0.0,0.0,3888.0
1.0,4224,0.0,7164.0,0.0,0.0,7164.0
1.0,4227,2.0,198.0,1.0,0.0,201.0
1.0,4227,0.0,1376.0,0.0,0.0,1376.0
1.0,4228,2.0,187.0,1.0,0.0,190.0
1.0,4230,0.0,227.0,0.0,0.0,227.0
1.0,4230,0.0,239.0,0.0,0.0,239.0
1.0,4231,0.0,10.0,0.0,0.0,10.0
1.0,4231,0.0,30.0,0.0,0.0,30.0
1.0,4236,0.0,0.0,0.0,0.0,
1.0,4237,0.0,29.0,0.0,0.0,29.0
1.0,4239,6.0,2430.0,0.0,0.0,2436.0
1.0,4239,38.0,3225.0,9.0,0.0,3272.0
1.0,4240,19.0,1588.0,4.0,0.0,1611.0
1.0,4241,6.0,829.0,1.0,0.0,836.0
1.0,4252,0.0,85.0,0.0,0.0,85.0
1.0,4253,65.0,7467.0,15.0,0.0,7547.0
1.0,4256,0.0,2070.0,0.0,0.0,2070.0
1.0,4256,0.0,0.0,0.0,0.0,
1.0,4259,0.0,0.0,0.0,0.0,0.0
1.0,4263,0.0,342.0,0.0,0.0,342.0
1.0,4263,0.0,806.0,0.0,0.0,806.0
1.0,4264,8.0,650.0,2.0,0.0,660.0
1.0,4265,38.0,3248.0,9.0,0.0,3295.0
1.0,4266,4.0,1326.0,0.0,0.0,1330.0
1.0,4272,0.0,42.0,0.0,0.0,42.0
1.0,4272,0.0,447.0,0.0,0.0,447.0
1.0,4273,24.0,2057.0,5.0,0.0,2086.0
1.0,4277,0.0,3592.0,0.0,0.0,3592.0
1.0,4277,0.0,3364.0,0.0,0.0,3364.0
1.0,4280,15.0,2022.0,2.0,0.0,2039.0
1.0,4280,9.0,1004.0,0.0,0.0,1013.0
1.0,4283,6.0,725.0,1.0,0.0,732.0
1.0,4283,6.0,836.0,1.0,0.0,843.0
1.0,4284,0.0,810.0,0.0,0.0,810.0
1.0,4284,0.0,1187.0,0.0,0.0,1187.0
1.0,4285,0.0,0.0,0.0,0.0,0.0
1.0,4285,0.0,0.0,0.0,0.0,
1.0,4286,80.0,9027.0,3.0,0.0,9110.0
1.0,4286,80.0,9027.0,3.0,0.0,9110.0
1.0,4287,0.0,438.0,0.0,0.0,438.0
1.0,4287,0.0,1106.0,0.0,0.0,1106.0
1.0,4288,0.0,2296.0,0.0,0.0,2296.0
1.0,4288,0.0,2315.0,0.0,0.0,2315.0
1.0,4289,0.0,0.0,0.0,0.0,0.0
1.0,4289,0.0,2.0,0.0,0.0,2.0
1.0,4290,0.0,9624.0,0.0,0.0,9624.0
1.0,4290,0.0,10630.0,0.0,0.0,10630.0
1.0,4291,6.0,701.0,0.0,0.0,707.0
1.0,4291,8.0,1025.0,1.0,0.0,1034.0
1.0,4292,1089.0,93495.0,246.0,0.0,94830.0
1.0,4295,0.0,16.0,0.0,0.0,16.0
1.0,4295,0.0,12.0,0.0,0.0,12.0
1.0,4297,0.0,34.0,0.0,0.0,34.0
1.0,4298,4.0,332.0,11.0,0.0,347.0
1.0,4298,2.0,283.0,7.0,0.0,292.0
1.0,4300,0.0,380.0,0.0,0.0,380.0
1.0,4300,0.0,520.0,0.0,0.0,520.0
1.0,4301,0.0,338.0,0.0,0.0,338.0
1.0,4301,0.0,612.0,0.0,0.0,612.0
1.0,4307,9.0,815.0,2.0,0.0,826.0
1.0,4311,0.0,1470.0,0.0,0.0,1470.0
1.0,4311,0.0,1428.0,0.0,0.0,1428.0
1.0,4312,0.0,3296.0,0.0,0.0,3296.0
1.0,4312,0.0,3767.0,0.0,0.0,3767.0
1.0,4314,0.0,1280.0,0.0,0.0,1280.0
1.0,4314,0.0,1593.0,0.0,0.0,1593.0
1.0,4315,0.0,0.0,0.0,0.0,0.0
1.0,4315,0.0,0.0,0.0,0.0,
1.0,4316,0.0,20485.0,0.0,0.0,20485.0
1.0,4316,0.0,21949.0,0.0,0.0,21949.0
1.0,4319,5.0,2040.0,0.0,0.0,2045.0
1.0,4320,0.0,2.0,0.0,0.0,2.0
1.0,4321,0.0,19.0,0.0,0.0,19.0
1.0,4322,0.0,76.0,0.0,0.0,76.0
1.0,4322,0.0,96.0,0.0,0.0,96.0
1.0,4325,0.0,104.0,0.0,0.0,104.0
1.0,4326,0.0,0.0,0.0,0.0,0.0
1.0,4327,1.0,474.0,0.0,0.0,475.0
1.0,4331,0.0,4.0,0.0,0.0,4.0
1.0,4332,99.0,8374.0,22.0,0.0,8495.0
1.0,4333,0.0,0.0,0.0,0.0,0.0
1.0,4334,0.0,2.0,0.0,0.0,2.0
1.0,4335,0.0,224.0,0.0,0.0,224.0
1.0,4336,0.0,257.0,0.0,0.0,257.0
1.0,4336,0.0,330.0,0.0,0.0,330.0
1.0,4337,0.0,351.0,0.0,0.0,351.0
1.0,4338,0.0,1522.0,0.0,0.0,1522.0
1.0,4338,0.0,1210.0,0.0,0.0,1210.0
1.0,4340,6.0,466.0,1.0,0.0,473.0
1.0,4341,50.0,4227.0,11.0,0.0,4288.0
1.0,4343,0.0,0.0,0.0,0.0,0.0
1.0,4344,0.0,2046.0,0.0,0.0,2046.0
1.0,4344,0.0,23.0,0.0,0.0,23.0
1.0,4345,0.0,477.0,0.0,0.0,477.0
1.0,4346,0.0,246.0,0.0,0.0,246.0
1.0,4346,0.0,477.0,0.0,0.0,477.0
1.0,4347,0.0,8791.0,0.0,0.0,8791.0
1.0,4347,0.0,8791.0,0.0,0.0,8791.0
1.0,4348,0.0,0.0,0.0,0.0,0.0
1.0,4349,0.0,1633.0,0.0,0.0,1633.0
1.0,4349,0.0,1633.0,0.0,0.0,1633.0
1.0,4350,13.0,5039.0,0.0,0.0,5052.0
1.0,4354,0.0,0.0,0.0,0.0,0.0
1.0,4354,0.0,0.0,0.0,0.0,
1.0,4356,0.0,115.0,0.0,0.0,115.0
1.0,4356,0.0,115.0,0.0,0.0,115.0
1.0,4358,0.0,0.0,0.0,0.0,0.0
1.0,4360,150.0,27525.0,18.0,0.0,27693.0
1.0,4361,64.0,20579.0,3.0,0.0,20646.0
1.0,4362,0.0,60.0,0.0,0.0,60.0
1.0,4362,0.0,128.0,0.0,0.0,128.0
1.0,4363,0.0,211.0,0.0,0.0,211.0
1.0,4364,0.0,447.0,0.0,0.0,447.0
1.0,4364,0.0,791.0,0.0,0.0,791.0
1.0,4365,0.0,39.0,0.0,0.0,39.0
1.0,4365,0.0,32.0,0.0,0.0,32.0
1.0,4366,0.0,11330.0,0.0,0.0,11330.0
1.0,4366,0.0,5858.0,0.0,0.0,5858.0
1.0,4367,0.0,16171.0,0.0,0.0,16171.0
1.0,4370,0.0,1069.0,0.0,0.0,1069.0
1.0,4370,0.0,1381.0,0.0,0.0,1381.0
1.0,4372,0.0,186.0,0.0,0.0,186.0
1.0,4372,0.0,119.0,0.0,0.0,119.0
1.0,4373,0.0,0.0,0.0,0.0,0.0
1.0,4373,0.0,0.0,0.0,0.0,
1.0,4374,0.0,0.0,0.0,0.0,
1.0,4375,0.0,88.0,0.0,0.0,88.0
1.0,4381,0.0,132.0,0.0,0.0,132.0
1.0,4382,0.0,76.0,0.0,0.0,76.0
1.0,4383,0.0,90.0,0.0,0.0,90.0
1.0,4383,0.0,52.0,0.0,0.0,52.0
1.0,4384,0.0,84.0,0.0,0.0,84.0
1.0,4385,103.0,10310.0,605.0,0.0,11018.0
1.0,4386,0.0,80.0,0.0,0.0,80.0
1.0,4387,0.0,0.0,0.0,0.0,0.0
1.0,4387,0.0,4990.0,0.0,0.0,4990.0
1.0,4389,24.0,9540.0,0.0,0.0,9564.0
1.0,4389,30.0,11665.0,0.0,0.0,11695.0
1.0,4390,0.0,5533.0,0.0,0.0,5533.0
1.0,4390,0.0,4989.0,0.0,0.0,4989.0
1.0,4391,2.0,181.0,0.0,0.0,183.0
1.0,4392,0.0,424.0,0.0,0.0,424.0
1.0,4392,0.0,394.0,0.0,0.0,394.0
1.0,4393,0.0,426.0,0.0,0.0,426.0
1.0,4393,0.0,516.0,0.0,0.0,516.0
1.0,4395,0.0,603.0,0.0,0.0,603.0
1.0,4395,0.0,1181.0,0.0,0.0,1181.0
1.0,4396,5.0,1967.0,0.0,0.0,1972.0
1.0,4397,0.0,207.0,0.0,0.0,207.0
1.0,4398,2.0,836.0,0.0,0.0,838.0
1.0,4400,17.0,1482.0,4.0,0.0,1503.0
1.0,4401,0.0,318.0,0.0,0.0,318.0
1.0,4401,0.0,240.0,0.0,0.0,240.0
1.0,4403,1.0,353.0,0.0,0.0,354.0
1.0,4404,0.0,28.0,0.0,0.0,28.0
1.0,4405,0.0,0.0,0.0,0.0,0.0
1.0,4406,0.0,0.0,0.0,0.0,
1.0,4408,0.0,44.0,0.0,0.0,44.0
1.0,4409,0.0,24.0,0.0,0.0,24.0
1.0,4409,0.0,24.0,0.0,0.0,24.0
1.0,4410,0.0,9.0,0.0,0.0,9.0
1.0,4413,9.0,1012.0,2.0,0.0,1023.0
1.0,4415,0.0,113.0,0.0,0.0,113.0
1.0,4416,51.0,3701.0,9.0,0.0,3761.0
1.0,4418,0.0,208.0,0.0,0.0,208.0
1.0,4423,0.0,2582.0,0.0,0.0,2582.0
1.0,4426,0.0,0.0,0.0,0.0,0.0
1.0,4430,0.0,85.0,0.0,0.0,85.0
1.0,4430,0.0,86.0,0.0,0.0,86.0
1.0,4431,43.0,3619.0,10.0,0.0,3672.0
1.0,4435,1.0,816.0,0.0,0.0,817.0
1.0,4439,0.0,4208.0,0.0,0.0,4208.0
1.0,4440,0.0,1110.0,0.0,0.0,1110.0
1.0,4440,0.0,1177.0,0.0,0.0,1177.0
1.0,4443,0.0,5090.0,0.0,0.0,5090.0
1.0,4447,21.0,4128.0,1.0,0.0,4150.0
1.0,4448,0.0,1374.0,0.0,0.0,1374.0
1.0,4449,0.0,2486.0,0.0,0.0,2486.0
1.0,4449,0.0,3518.0,0.0,0.0,3518.0
1.0,4451,2.0,955.0,0.0,0.0,957.0
1.0,4452,0.0,1810.0,0.0,0.0,1810.0
1.0,4453,2.0,1784.0,0.0,0.0,1786.0
1.0,4453,0.0,0.0,0.0,0.0,
1.0,4454,0.0,4398.0,0.0,0.0,4398.0
1.0,4455,13.0,4917.0,0.0,0.0,4930.0
1.0,4455,0.0,5117.0,0.0,0.0,5117.0
1.0,4456,45.0,10313.0,4.0,0.0,10362.0
1.0,4456,43.0,10325.0,5.0,0.0,10373.0
1.0,4459,0.0,279.0,0.0,0.0,279.0
1.0,4461,2268.0,2960729.0,2212.0,0.0,2965209.0
1.0,4462,0.0,123885.0,0.0,0.0,123885.0
1.0,4464,0.0,4144128.0,0.0,0.0,4144128.0
1.0,4466,9331.0,285839.0,4.0,10014.0,305188.0
1.0,4466,8822.0,269605.0,6.0,10326.0,288759.0
1.0,4467,2.0,582.0,0.0,0.0,584.0
1.0,4476,1490.0,130242.0,250.0,0.0,131982.0
1.0,4477,0.0,611.0,0.0,0.0,611.0
1.0,4478,0.0,1314.0,0.0,0.0,1314.0
1.0,4479,0.0,1148568.0,0.0,0.0,1148568.0
1.0,4479,0.0,1613806.0,0.0,0.0,1613806.0
1.0,4480,10.0,1349.0,1.0,0.0,1360.0
1.0,4482,0.0,0.0,1023.0,0.0,1023.0
1.0,4482,0.0,0.0,997.0,0.0,997.0
1.0,4488,0.0,2.0,0.0,0.0,2.0
1.0,4488,0.0,25.0,0.0,0.0,25.0
1.0,4489,1.0,216.0,42.0,0.0,259.0
1.0,4489,3.0,282.0,86.0,0.0,371.0
1.0,4491,1.0,1531.0,1.0,0.0,1533.0
1.0,4491,3.0,5150.0,3.0,0.0,5156.0
1.0,4493,0.0,272.0,0.0,0.0,272.0
1.0,4494,0.0,197.0,0.0,0.0,197.0
1.0,4495,5.0,1814.0,0.0,0.0,1819.0
1.0,4495,0.0,2057.0,0.0,0.0,2057.0
1.0,4496,34.0,2555.0,6.0,0.0,2595.0
1.0,4498,0.0,472.0,0.0,0.0,472.0
1.0,4498,0.0,1431.0,0.0,0.0,1431.0
1.0,4499,29.0,2631.0,7.0,0.0,2667.0
1.0,4499,0.0,2375.0,2.0,0.0,2377.0
1.0,4505,0.0,0.0,0.0,0.0,0.0
1.0,4506,2.0,212.0,1.0,0.0,215.0
1.0,4507,13.0,1115.0,3.0,0.0,1131.0
1.0,4509,0.0,6894.0,0.0,0.0,6894.0
1.0,4511,0.0,99.0,0.0,0.0,99.0
1.0,4511,0.0,69.0,0.0,0.0,69.0
1.0,4514,0.0,0.0,0.0,0.0,0.0
1.0,4515,0.0,144903.0,0.0,0.0,144903.0
1.0,4515,0.0,155007.0,0.0,0.0,155007.0
1.0,4520,0.0,945.0,0.0,0.0,945.0
1.0,4520,17.0,1465.0,4.0,0.0,1486.0
1.0,4522,0.0,567.0,0.0,0.0,567.0
1.0,4523,0.0,1835.0,0.0,0.0,1835.0
1.0,4524,0.0,0.0,0.0,0.0,0.0
1.0,4524,0.0,0.0,0.0,0.0,0.0
1.0,4530,0.0,1693.0,0.0,0.0,1693.0
1.0,4530,0.0,973.0,0.0,0.0,973.0
1.0,4532,1.0,317.0,0.0,0.0,318.0
1.0,4533,0.0,628.0,0.0,0.0,628.0
1.0,4533,0.0,508.0,0.0,0.0,508.0
1.0,4535,0.0,3110.0,0.0,0.0,3110.0
1.0,4535,0.0,2457.0,0.0,0.0,2457.0
1.0,4544,12.0,25609.0,13.0,0.0,25634.0
1.0,4544,11.0,24163.0,12.0,0.0,24186.0
1.0,4545,0.0,49850.0,0.0,0.0,49850.0
1.0,4545,0.0,66337.0,0.0,0.0,66337.0
1.0,4546,0.0,58.0,0.0,0.0,58.0
1.0,4546,0.0,47.0,0.0,0.0,47.0
1.0,4548,6.0,531.0,1.0,0.0,538.0
1.0,4551,15.0,31132.0,15.0,0.0,31162.0
1.0,4551,17.0,36707.0,18.0,0.0,36742.0
1.0,4552,0.0,106.0,0.0,0.0,106.0
1.0,4553,0.0,773.0,0.0,0.0,773.0
1.0,4554,2.0,3841.0,2.0,0.0,3845.0
1.0,4554,1.0,2971.0,1.0,0.0,2973.0
1.0,4555,87.0,193649.0,92.0,0.0,193828.0
1.0,4555,65.0,141392.0,67.0,0.0,141524.0
1.0,4556,1.0,425.0,0.0,0.0,426.0
1.0,4557,6.0,13924.0,7.0,0.0,13937.0
1.0,4557,7.0,16070.0,8.0,0.0,16085.0
1.0,4559,0.0,1964.0,0.0,0.0,1964.0
1.0,4564,0.0,626541.0,0.0,0.0,626541.0
1.0,4567,0.0,252.0,0.0,0.0,252.0
1.0,4568,5.0,11016.0,6.0,0.0,11027.0
1.0,4568,2.0,3957.0,2.0,0.0,3961.0
1.0,4570,15.0,1255.0,3.0,0.0,1273.0
1.0,4571,0.0,2140.0,0.0,0.0,2140.0
1.0,4573,0.0,9.0,0.0,0.0,9.0
1.0,4573,0.0,1.0,0.0,0.0,1.0
1.0,4574,0.0,402.0,0.0,0.0,402.0
1.0,4577,35.0,2723.0,6.0,0.0,2764.0
1.0,4577,292.0,23726.0,44.0,0.0,24062.0
1.0,4579,9.0,1380.0,1.0,0.0,1390.0
1.0,4580,1.0,288.0,0.0,0.0,289.0
1.0,4580,2.0,169.0,0.0,0.0,171.0
1.0,4581,0.0,0.0,0.0,0.0,0.0
1.0,4582,0.0,6498.0,0.0,0.0,6498.0
1.0,4582,0.0,5581.0,0.0,0.0,5581.0
1.0,4584,5.0,1636.0,0.0,0.0,1641.0
1.0,4585,0.0,2920.0,0.0,0.0,2920.0
1.0,4585,0.0,3176.0,0.0,0.0,3176.0
1.0,4587,0.0,65.0,0.0,0.0,65.0
1.0,4587,0.0,117.0,0.0,0.0,117.0
1.0,4589,0.0,1291.0,0.0,0.0,1291.0
1.0,4589,0.0,1685.0,0.0,0.0,1685.0
1.0,4591,0.0,200.0,0.0,0.0,200.0
1.0,4591,0.0,263.0,0.0,0.0,263.0
1.0,4593,0.0,12523.0,0.0,0.0,12523.0
1.0,4595,0.0,712.0,0.0,0.0,712.0
1.0,4595,0.0,557.0,0.0,0.0,557.0
1.0,4596,1398.0,198127.0,216.0,0.0,199741.0
1.0,4596,2045.0,257297.0,343.0,0.0,259685.0
1.0,4597,3.0,1124.0,0.0,0.0,1127.0
1.0,4597,0.0,1503.0,0.0,0.0,1503.0
1.0,4599,1.0,208.0,0.0,0.0,209.0
1.0,4599,1.0,193.0,0.0,0.0,194.0
1.0,4600,14.0,1355.0,2.0,0.0,1371.0
1.0,4602,0.0,46.0,0.0,0.0,46.0
1.0,4603,0.0,7288.0,0.0,0.0,7288.0
1.0,4605,0.0,17.0,0.0,0.0,17.0
1.0,4605,0.0,144.0,0.0,0.0,144.0
1.0,4610,0.0,218.0,0.0,0.0,218.0
1.0,4610,0.0,498.0,0.0,0.0,498.0
1.0,4616,23.0,7809.0,1.0,0.0,7833.0
1.0,4617,2.0,827.0,0.0,0.0,829.0
1.0,4619,6.0,1690.0,1.0,0.0,1697.0
1.0,4619,21.0,2944.0,4.0,0.0,2969.0
1.0,4620,8.0,2950.0,0.0,0.0,2958.0
1.0,4620,18.0,1477.0,4.0,0.0,1499.0
1.0,4621,0.0,0.0,0.0,0.0,0.0
1.0,4622,0.0,413.0,0.0,0.0,413.0
1.0,4622,0.0,450.0,0.0,0.0,450.0
1.0,4623,0.0,16455.0,0.0,0.0,16455.0
1.0,4623,0.0,20907.0,0.0,0.0,20907.0
1.0,4624,171974.0,34937770.0,36992.0,0.0,35146736.0
1.0,4626,16.0,6290.0,0.0,0.0,6306.0
1.0,4626,16.0,6074.0,0.0,0.0,6090.0
1.0,4627,0.0,19383.0,0.0,0.0,19383.0
1.0,4627,0.0,18596.0,0.0,0.0,18596.0
1.0,4628,0.0,0.0,0.0,0.0,0.0
1.0,4628,0.0,0.0,0.0,0.0,
1.0,4630,4.0,297.0,1.0,0.0,302.0
1.0,4631,13.0,4927.0,0.0,0.0,4940.0
1.0,4631,11.0,4262.0,0.0,0.0,4273.0
1.0,4633,2.0,602.0,0.0,0.0,604.0
1.0,4634,39.0,15301.0,0.0,0.0,15340.0
1.0,4634,40.0,15708.0,0.0,0.0,15748.0
1.0,4635,155.0,56345.0,5.0,0.0,56505.0
1.0,4635,149.0,56511.0,1.0,0.0,56661.0
1.0,4637,0.0,16897.0,0.0,0.0,16897.0
1.0,4640,0.0,87.0,0.0,0.0,87.0
1.0,4641,0.0,8171.0,0.0,0.0,8171.0
1.0,4641,0.0,11333.0,0.0,0.0,11333.0
1.0,4644,0.0,3582.0,0.0,0.0,3582.0
1.0,4648,0.0,117.0,0.0,0.0,117.0
1.0,4648,0.0,103.0,0.0,0.0,103.0
1.0,4650,18.0,1619.0,61.0,0.0,1698.0
1.0,4651,175.0,49320.0,797.0,2874.0,53166.0
1.0,4653,0.0,83.0,0.0,0.0,83.0
1.0,4654,0.0,16.0,0.0,0.0,16.0
1.0,4654,0.0,169.0,0.0,0.0,169.0
1.0,4655,1.0,510.0,0.0,0.0,511.0
1.0,4655,1.0,453.0,0.0,0.0,454.0
1.0,4656,0.0,943.0,0.0,0.0,943.0
1.0,4657,0.0,0.0,0.0,0.0,0.0
1.0,4657,0.0,0.0,0.0,0.0,
1.0,4658,1.0,423.0,0.0,0.0,424.0
1.0,4658,4.0,346.0,1.0,0.0,351.0
1.0,4659,0.0,92.0,0.0,0.0,92.0
1.0,4661,0.0,21615.0,0.0,0.0,21615.0
1.0,4663,0.0,3142.0,0.0,0.0,3142.0
1.0,4664,0.0,175.0,0.0,0.0,175.0
1.0,4664,0.0,176.0,0.0,0.0,176.0
1.0,4666,18.0,5410.0,1.0,0.0,5429.0
1.0,4666,23.0,7091.0,1.0,0.0,7115.0
1.0,4667,0.0,0.0,0.0,0.0,0.0
1.0,4669,0.0,31.0,0.0,0.0,31.0
1.0,4670,0.0,0.0,0.0,0.0,0.0
1.0,4673,0.0,742.0,0.0,0.0,742.0
1.0,4673,0.0,1487.0,0.0,0.0,1487.0
1.0,4674,11.0,1177.0,1.0,0.0,1189.0
1.0,4676,0.0,10155.0,0.0,0.0,10155.0
1.0,4677,4.0,1758.0,0.0,0.0,1762.0
1.0,4677,4.0,1709.0,0.0,0.0,1713.0
1.0,4678,10.0,844.0,2.0,0.0,856.0
1.0,4678,0.0,843.0,0.0,0.0,843.0
1.0,4680,1.0,297.0,0.0,0.0,298.0
1.0,4680,9.0,411.0,0.0,0.0,420.0
1.0,4681,0.0,0.0,0.0,0.0,0.0
1.0,4682,8.0,671.0,2.0,0.0,681.0
1.0,4683,0.0,264.0,0.0,0.0,264.0
1.0,4683,0.0,252.0,0.0,0.0,252.0
1.0,4687,0.0,20.0,0.0,0.0,20.0
1.0,4689,0.0,4823.0,0.0,0.0,4823.0
1.0,4691,0.0,117.0,0.0,0.0,117.0
1.0,4691,0.0,107.0,0.0,0.0,107.0
